date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
06:46:06	21466/21466	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Apr%202024%2010:46:05%20GMT	https://www.bitewithzest.com/potato-paprikash/	C:/My%20Web%20Sites/elementor%20web/www.bitewithzest.com/potato-paprikash/index.html	(from https://www.bitewithzest.com/filter/recipes/)
06:46:06	474793/474793	---M--	200	added ('OK')	image/jpeg	etag:%226430598d-73ea9%22	https://www.bitewithzest.com/media/post61/thumbs/post_thumb61.jpg	C:/My%20Web%20Sites/elementor%20web/www.bitewithzest.com/media/post61/thumbs/post_thumb61.jpg	(from https://www.bitewithzest.com/filter/recipes/)
06:46:07	22084/22084	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Apr%202024%2010:46:06%20GMT	https://www.bitewithzest.com/red-power-juice/	C:/My%20Web%20Sites/elementor%20web/www.bitewithzest.com/red-power-juice/index.html	(from https://www.bitewithzest.com/filter/recipes/)
06:46:07	280077/280077	---M--	200	added ('OK')	image/jpeg	etag:%226427195e-4460d%22	https://www.bitewithzest.com/media/post60/thumbs/post_thumb60.jpg	C:/My%20Web%20Sites/elementor%20web/www.bitewithzest.com/media/post60/thumbs/post_thumb60.jpg	(from https://www.bitewithzest.com/filter/recipes/)
06:46:07	3971/3971	---M--	200	added ('OK')	image/png	etag:%22615b86a8-f83%22	https://www.bitewithzest.com/media/uploads/2021/10/04/web_icons9.png	C:/My%20Web%20Sites/elementor%20web/www.bitewithzest.com/media/uploads/2021/10/04/web_icons9.png	(from https://www.bitewithzest.com/filter/recipes/)
06:46:07	194055/194055	---M--	200	added ('OK')	image/jpeg	etag:%226420d253-2f607%22	https://www.bitewithzest.com/media/post54/thumbs/post_thumb54.jpg	C:/My%20Web%20Sites/elementor%20web/www.bitewithzest.com/media/post54/thumbs/post_thumb54.jpg	(from https://www.bitewithzest.com/filter/recipes/)
06:46:07	394346/394346	---M--	200	added ('OK')	image/jpeg	etag:%22641388c3-6046a%22	https://www.bitewithzest.com/media/post57/thumbs/post_thumb57.jpg	C:/My%20Web%20Sites/elementor%20web/www.bitewithzest.com/media/post57/thumbs/post_thumb57.jpg	(from https://www.bitewithzest.com/filter/recipes/)
06:46:07	19287/19287	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Apr%202024%2010:46:07%20GMT	https://www.bitewithzest.com/mashed-potatoes-peas-sauce/	C:/My%20Web%20Sites/elementor%20web/www.bitewithzest.com/mashed-potatoes-peas-sauce/index.html	(from https://www.bitewithzest.com/filter/recipes/)
06:46:08	19149/19149	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Apr%202024%2010:46:07%20GMT	https://www.bitewithzest.com/filter/recipes/?page=2	C:/My%20Web%20Sites/elementor%20web/www.bitewithzest.com/filter/recipes/index4658.html	(from https://www.bitewithzest.com/filter/recipes/)
06:46:08	18903/18903	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Apr%202024%2010:46:07%20GMT	https://www.bitewithzest.com/filter/recipes/?page=3	C:/My%20Web%20Sites/elementor%20web/www.bitewithzest.com/filter/recipes/index9ba9.html	(from https://www.bitewithzest.com/filter/recipes/)
06:46:08	23405/23405	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Apr%202024%2010:46:08%20GMT	https://www.bitewithzest.com/wild-garlic/	C:/My%20Web%20Sites/elementor%20web/www.bitewithzest.com/wild-garlic/index.html	(from https://www.bitewithzest.com/filter/lexicon-of-plants/)
06:46:09	22492/22492	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Apr%202024%2010:46:08%20GMT	https://www.bitewithzest.com/persimmon/	C:/My%20Web%20Sites/elementor%20web/www.bitewithzest.com/persimmon/index.html	(from https://www.bitewithzest.com/filter/lexicon-of-plants/)
06:46:09	205895/205895	---M--	200	added ('OK')	image/jpeg	etag:%226212aa07-32447%22	https://www.bitewithzest.com/media/post53/thumbs/post_thumb53.jpg	C:/My%20Web%20Sites/elementor%20web/www.bitewithzest.com/media/post53/thumbs/post_thumb53.jpg	(from https://www.bitewithzest.com/filter/lexicon-of-plants/)
06:46:10	407182/407182	---M--	200	added ('OK')	image/jpeg	etag:%226212aead-6368e%22	https://www.bitewithzest.com/media/post50/thumbs/post_thumb50.jpg	C:/My%20Web%20Sites/elementor%20web/www.bitewithzest.com/media/post50/thumbs/post_thumb50.jpg	(from https://www.bitewithzest.com/filter/lexicon-of-plants/)
06:46:10	23605/23605	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Apr%202024%2010:46:08%20GMT	https://www.bitewithzest.com/mango/	C:/My%20Web%20Sites/elementor%20web/www.bitewithzest.com/mango/index.html	(from https://www.bitewithzest.com/filter/lexicon-of-plants/)
06:46:10	21315/21315	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Apr%202024%2010:46:09%20GMT	https://www.bitewithzest.com/cumin/	C:/My%20Web%20Sites/elementor%20web/www.bitewithzest.com/cumin/index.html	(from https://www.bitewithzest.com/filter/lexicon-of-plants/)
06:46:11	329439/329439	---M--	200	added ('OK')	image/jpeg	etag:%22608c1053-506df%22	https://www.bitewithzest.com/media/post13/thumbs/post_thumb13.jpg	C:/My%20Web%20Sites/elementor%20web/www.bitewithzest.com/media/post13/thumbs/post_thumb13.jpg	(from https://www.bitewithzest.com/filter/lexicon-of-plants/)
06:46:11	19842/19842	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Apr%202024%2010:46:10%20GMT	https://www.bitewithzest.com/jerusalem-artichoke/	C:/My%20Web%20Sites/elementor%20web/www.bitewithzest.com/jerusalem-artichoke/index.html	(from https://www.bitewithzest.com/filter/lexicon-of-plants/)
06:46:12	299956/299956	---M--	200	added ('OK')	image/jpeg	etag:%22608c1053-493b4%22	https://www.bitewithzest.com/media/post15/thumbs/post_thumb15.jpg	C:/My%20Web%20Sites/elementor%20web/www.bitewithzest.com/media/post15/thumbs/post_thumb15.jpg	(from https://www.bitewithzest.com/filter/lexicon-of-plants/)
06:46:13	286222/286222	---M--	200	added ('OK')	image/jpeg	etag:%22608c1053-45e0e%22	https://www.bitewithzest.com/media/post16/thumbs/post_thumb16.jpg	C:/My%20Web%20Sites/elementor%20web/www.bitewithzest.com/media/post16/thumbs/post_thumb16.jpg	(from https://www.bitewithzest.com/filter/lexicon-of-plants/)
06:46:14	9575539/9575539	---M--	200	added ('OK')	image/jpeg	etag:%22642af5b7-921c73%22	https://www.bitewithzest.com/media/post59/thumbs/post_thumb59.jpg	C:/My%20Web%20Sites/elementor%20web/www.bitewithzest.com/media/post59/thumbs/post_thumb59.jpg	(from https://www.bitewithzest.com/filter/lexicon-of-plants/)
06:46:14	21459/21459	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Apr%202024%2010:46:11%20GMT	https://www.bitewithzest.com/ginger/	C:/My%20Web%20Sites/elementor%20web/www.bitewithzest.com/ginger/index.html	(from https://www.bitewithzest.com/filter/lexicon-of-plants/)
06:46:14	11419/11419	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Apr%202024%2010:46:13%20GMT	https://www.bitewithzest.com/filter/lexicon-of-plants/?page=3	C:/My%20Web%20Sites/elementor%20web/www.bitewithzest.com/filter/lexicon-of-plants/index9ba9.html	(from https://www.bitewithzest.com/filter/lexicon-of-plants/)
06:46:14	296429/296429	---M--	200	added ('OK')	image/jpeg	etag:%22608c1053-485ed%22	https://www.bitewithzest.com/media/post17/thumbs/post_thumb17.jpg	C:/My%20Web%20Sites/elementor%20web/www.bitewithzest.com/media/post17/thumbs/post_thumb17.jpg	(from https://www.bitewithzest.com/filter/immunity-boosting/)
06:46:14	14243/14243	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Apr%202024%2010:46:12%20GMT	https://www.bitewithzest.com/filter/lexicon-of-plants/?page=2	C:/My%20Web%20Sites/elementor%20web/www.bitewithzest.com/filter/lexicon-of-plants/index4658.html	(from https://www.bitewithzest.com/filter/lexicon-of-plants/)
06:46:14	18581/18581	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Apr%202024%2010:46:14%20GMT	https://www.bitewithzest.com/why-we-should-walk-every-day/	C:/My%20Web%20Sites/elementor%20web/www.bitewithzest.com/why-we-should-walk-every-day/index.html	(from https://www.bitewithzest.com/filter/immunity-boosting/)
06:46:15	136181/136181	---M--	200	added ('OK')	image/jpeg	etag:%22609d9f40-213f5%22	https://www.bitewithzest.com/media/post2/thumbs/post_thumb2.jpg	C:/My%20Web%20Sites/elementor%20web/www.bitewithzest.com/media/post2/thumbs/post_thumb2.jpg	(from https://www.bitewithzest.com/filter/immunity-boosting/)
06:46:15	362836/362836	---M--	200	added ('OK')	image/jpeg	etag:%22608c1053-58954%22	https://www.bitewithzest.com/media/post12/thumbs/post_thumb12.jpg	C:/My%20Web%20Sites/elementor%20web/www.bitewithzest.com/media/post12/thumbs/post_thumb12.jpg	(from https://www.bitewithzest.com/filter/immunity-boosting/)
06:46:15	22983/22983	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Apr%202024%2010:46:14%20GMT	https://www.bitewithzest.com/7-ways-boost-your-immune-system/	C:/My%20Web%20Sites/elementor%20web/www.bitewithzest.com/7-ways-boost-your-immune-system/index.html	(from https://www.bitewithzest.com/filter/immunity-boosting/)
06:46:16	248173/248173	---M--	200	added ('OK')	image/jpeg	etag:%22608d5992-3c96d%22	https://www.bitewithzest.com/media/post26/thumbs/post_thumb26.jpg	C:/My%20Web%20Sites/elementor%20web/www.bitewithzest.com/media/post26/thumbs/post_thumb26.jpg	(from https://www.bitewithzest.com/filter/immunity-boosting/)
06:46:17	393624/393624	---M--	200	added ('OK')	image/jpeg	etag:%226095ddc0-60198%22	https://www.bitewithzest.com/media/post31/thumbs/post_thumb31.jpg	C:/My%20Web%20Sites/elementor%20web/www.bitewithzest.com/media/post31/thumbs/post_thumb31.jpg	(from https://www.bitewithzest.com/filter/our-planet/)
06:46:17	622837/622837	---M--	200	added ('OK')	image/jpeg	etag:%22609da215-980f5%22	https://www.bitewithzest.com/media/post11/thumbs/post_thumb11.jpg	C:/My%20Web%20Sites/elementor%20web/www.bitewithzest.com/media/post11/thumbs/post_thumb11.jpg	(from https://www.bitewithzest.com/filter/immunity-boosting/)
06:46:17	18696/18696	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Apr%202024%2010:46:16%20GMT	https://www.bitewithzest.com/octopus/	C:/My%20Web%20Sites/elementor%20web/www.bitewithzest.com/octopus/index.html	(from https://www.bitewithzest.com/filter/our-planet/)
06:46:17	341624/341624	---M--	200	added ('OK')	image/jpeg	etag:%22608c1053-53678%22	https://www.bitewithzest.com/media/post14/thumbs/post_thumb14.jpg	C:/My%20Web%20Sites/elementor%20web/www.bitewithzest.com/media/post14/thumbs/post_thumb14.jpg	(from https://www.bitewithzest.com/filter/our-planet/)
06:46:17	21225/21225	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Apr%202024%2010:46:16%20GMT	https://www.bitewithzest.com/why-dont-vegans-eat-honey/	C:/My%20Web%20Sites/elementor%20web/www.bitewithzest.com/why-dont-vegans-eat-honey/index.html	(from https://www.bitewithzest.com/filter/our-planet/)
06:46:17	269047/269047	---M--	200	added ('OK')	image/jpeg	etag:%22615b9a3f-41af7%22	https://www.bitewithzest.com/media/post41/thumbs/post_thumb41.jpg	C:/My%20Web%20Sites/elementor%20web/www.bitewithzest.com/media/post41/thumbs/post_thumb41.jpg	(from https://www.bitewithzest.com/filter/our-planet/)
06:46:18	14683/14683	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Apr%202024%2010:46:17%20GMT	https://www.bitewithzest.com/lifespan-animals-animal-industry/	C:/My%20Web%20Sites/elementor%20web/www.bitewithzest.com/lifespan-animals-animal-industry/index.html	(from https://www.bitewithzest.com/filter/our-planet/)
06:46:18	221344/221344	---M--	200	added ('OK')	image/jpeg	etag:%22617db349-360a0%22	https://www.bitewithzest.com/media/post42/thumbs/post_thumb42.jpg	C:/My%20Web%20Sites/elementor%20web/www.bitewithzest.com/media/post42/thumbs/post_thumb42.jpg	(from https://www.bitewithzest.com/filter/our-planet/)
06:46:19	15948/15948	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Apr%202024%2010:46:17%20GMT	https://www.bitewithzest.com/Plant-based-lifestyle-for-animals/	C:/My%20Web%20Sites/elementor%20web/www.bitewithzest.com/Plant-based-lifestyle-for-animals/index.html	(from https://www.bitewithzest.com/filter/our-planet/)
06:46:19	810236/810236	---M--	200	added ('OK')	image/jpeg	etag:%22608f24e1-c5cfc%22	https://www.bitewithzest.com/media/post27/thumbs/post_thumb27.jpg	C:/My%20Web%20Sites/elementor%20web/www.bitewithzest.com/media/post27/thumbs/post_thumb27.jpg	(from https://www.bitewithzest.com/filter/lifestyle/)
06:46:19	202229/202229	---M--	200	added ('OK')	image/jpeg	etag:%226092bb12-315f5%22	https://www.bitewithzest.com/media/post29/thumbs/post_thumb29.jpg	C:/My%20Web%20Sites/elementor%20web/www.bitewithzest.com/media/post29/thumbs/post_thumb29.jpg	(from https://www.bitewithzest.com/filter/lifestyle/)
06:46:19	57795/57795	---M--	200	added ('OK')	image/jpeg	etag:%226092ff2e-e1c3%22	https://www.bitewithzest.com/media/post30/thumbs/post_thumb30.jpg	C:/My%20Web%20Sites/elementor%20web/www.bitewithzest.com/media/post30/thumbs/post_thumb30.jpg	(from https://www.bitewithzest.com/filter/lifestyle/)
06:46:19	22105/22105	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Apr%202024%2010:46:18%20GMT	https://www.bitewithzest.com/great-vegan-athletes-plant-based-diet-men/	C:/My%20Web%20Sites/elementor%20web/www.bitewithzest.com/great-vegan-athletes-plant-based-diet-men/index.html	(from https://www.bitewithzest.com/filter/lifestyle/)
06:46:19	22615/22615	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Apr%202024%2010:46:19%20GMT	https://www.bitewithzest.com/great-vegan-athletes-plant-based-diet-women/	C:/My%20Web%20Sites/elementor%20web/www.bitewithzest.com/great-vegan-athletes-plant-based-diet-women/index.html	(from https://www.bitewithzest.com/filter/lifestyle/)
06:46:20	19536/19536	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Apr%202024%2010:46:19%20GMT	https://www.bitewithzest.com/how-start-planning-plant-based-meals/	C:/My%20Web%20Sites/elementor%20web/www.bitewithzest.com/how-start-planning-plant-based-meals/index.html	(from https://www.bitewithzest.com/filter/lifestyle/)
06:46:20	200426/200426	---M--	200	added ('OK')	image/jpeg	etag:%226093ecf2-30eea%22	https://www.bitewithzest.com/media/post7/thumbs/post_thumb7.jpg	C:/My%20Web%20Sites/elementor%20web/www.bitewithzest.com/media/post7/thumbs/post_thumb7.jpg	(from https://www.bitewithzest.com/filter/lifestyle/)
06:46:20	789379/789379	---M--	200	added ('OK')	image/jpeg	etag:%22609039bb-c0b83%22	https://www.bitewithzest.com/media/post24/thumbs/post_thumb24.jpg	C:/My%20Web%20Sites/elementor%20web/www.bitewithzest.com/media/post24/thumbs/post_thumb24.jpg	(from https://www.bitewithzest.com/filter/lifestyle/)
06:46:20	123181/123181	---M--	200	added ('OK')	image/jpeg	etag:%22615f5127-1e12d%22	https://www.bitewithzest.com/media/post5/thumbs/post_thumb5.jpg	C:/My%20Web%20Sites/elementor%20web/www.bitewithzest.com/media/post5/thumbs/post_thumb5.jpg	(from https://www.bitewithzest.com/filter/lifestyle/)
06:46:21	527622/527622	---M--	200	added ('OK')	image/jpeg	etag:%22614f9907-80d06%22	https://www.bitewithzest.com/media/layout/faq.jpg	C:/My%20Web%20Sites/elementor%20web/www.bitewithzest.com/media/layout/faq.jpg	(from https://www.bitewithzest.com/filter/faq/)
06:46:21	23833/23833	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Apr%202024%2010:46:20%20GMT	https://www.bitewithzest.com/reasons-to-go-vegan/	C:/My%20Web%20Sites/elementor%20web/www.bitewithzest.com/reasons-to-go-vegan/index.html	(from https://www.bitewithzest.com/filter/lifestyle/)
06:46:21	167644/167644	---M--	200	added ('OK')	image/png	etag:%22614f9900-28edc%22	https://www.bitewithzest.com/media/layout/basil-7.png	C:/My%20Web%20Sites/elementor%20web/www.bitewithzest.com/media/layout/basil-7.png	(from https://www.bitewithzest.com/filter/faq/)
06:46:21	196199/196199	---M--	200	added ('OK')	image/png	etag:%22614f98ff-2fe67%22	https://www.bitewithzest.com/media/layout/basil-8.png	C:/My%20Web%20Sites/elementor%20web/www.bitewithzest.com/media/layout/basil-8.png	(from https://www.bitewithzest.com/filter/faq/)
06:46:22	182367/182367	---M--	200	added ('OK')	image/png	etag:%22614f98f8-2c85f%22	https://www.bitewithzest.com/media/layout/basil-11.png	C:/My%20Web%20Sites/elementor%20web/www.bitewithzest.com/media/layout/basil-11.png	(from https://www.bitewithzest.com/filter/faq/)
06:46:24	628559/628559	---M--	200	added ('OK')	image/jpeg	etag:%22615ecbbe-9974f%22	https://bitewithzest.com/media/layout/FAQ_pic-02.jpeg	C:/My%20Web%20Sites/elementor%20web/bitewithzest.com/media/layout/FAQ_pic-02.jpg	(from https://www.bitewithzest.com/filter/faq/)
06:46:25	659101/659101	---M--	200	added ('OK')	image/jpeg	etag:%22614f9900-a0e9d%22	https://bitewithzest.com/media/layout/FAQ_pic-01.jpeg	C:/My%20Web%20Sites/elementor%20web/bitewithzest.com/media/layout/FAQ_pic-01.jpg	(from https://www.bitewithzest.com/filter/faq/)
06:46:25	266691/266691	---M--	200	added ('OK')	image/png	etag:%22614f98ff-411c3%22	https://www.bitewithzest.com/media/layout/basil-5.png	C:/My%20Web%20Sites/elementor%20web/www.bitewithzest.com/media/layout/basil-5.png	(from https://www.bitewithzest.com/nutrition-needs-in-plant-based-diet/)
06:46:25	684210/684210	---M--	200	added ('OK')	image/jpeg	etag:%22614f98fd-a70b2%22	https://bitewithzest.com/media/layout/FAQ_pic-03.jpeg	C:/My%20Web%20Sites/elementor%20web/bitewithzest.com/media/layout/FAQ_pic-03.jpg	(from https://www.bitewithzest.com/filter/faq/)
06:46:25	28758/28758	---M--	200	added ('OK')	image/jpeg	etag:%226094735b-7056%22	https://www.bitewithzest.com/media/uploads/2021/05/06/nutrition-01.jpg	C:/My%20Web%20Sites/elementor%20web/www.bitewithzest.com/media/uploads/2021/05/06/nutrition-01.jpg	(from https://www.bitewithzest.com/nutrition-needs-in-plant-based-diet/)
06:46:26	234988/234988	---M--	200	added ('OK')	image/png	etag:%22614f98ff-395ec%22	https://www.bitewithzest.com/media/layout/basil-4.png	C:/My%20Web%20Sites/elementor%20web/www.bitewithzest.com/media/layout/basil-4.png	(from https://www.bitewithzest.com/nutrition-needs-in-plant-based-diet/)
06:46:26	30165/30165	---M--	200	added ('OK')	image/jpeg	etag:%2260947369-75d5%22	https://www.bitewithzest.com/media/uploads/2021/05/06/nutrition-02.jpg	C:/My%20Web%20Sites/elementor%20web/www.bitewithzest.com/media/uploads/2021/05/06/nutrition-02.jpg	(from https://www.bitewithzest.com/nutrition-needs-in-plant-based-diet/)
06:46:26	26472/26472	---M--	200	added ('OK')	image/jpeg	etag:%226094738f-6768%22	https://www.bitewithzest.com/media/uploads/2021/05/06/nutrition-04.jpg	C:/My%20Web%20Sites/elementor%20web/www.bitewithzest.com/media/uploads/2021/05/06/nutrition-04.jpg	(from https://www.bitewithzest.com/nutrition-needs-in-plant-based-diet/)
06:46:26	25396/25396	---M--	200	added ('OK')	image/jpeg	etag:%2260947383-6334%22	https://www.bitewithzest.com/media/uploads/2021/05/06/nutrition-03_6xZndZk.jpg	C:/My%20Web%20Sites/elementor%20web/www.bitewithzest.com/media/uploads/2021/05/06/nutrition-03_6xZndZk.jpg	(from https://www.bitewithzest.com/nutrition-needs-in-plant-based-diet/)
06:46:27	226922/226922	---M--	200	added ('OK')	image/jpeg	etag:%22617dcf93-3766a%22	https://www.bitewithzest.com/media/post5/opener/post_opener5.jpg	C:/My%20Web%20Sites/elementor%20web/www.bitewithzest.com/media/post5/opener/post_opener5.jpg	(from https://www.bitewithzest.com/nutrition-needs-in-plant-based-diet/)
06:46:28	712203/712203	---M--	200	added ('OK')	image/jpeg	etag:%22608c1053-ade0b%22	https://www.bitewithzest.com/media/post15/opener/post_opener15.jpg	C:/My%20Web%20Sites/elementor%20web/www.bitewithzest.com/media/post15/opener/post_opener15.jpg	(from https://www.bitewithzest.com/nutrition-needs-in-plant-based-diet/)
06:46:29	126656/126656	---M--	200	added ('OK')	image/jpeg	etag:%22608f2d77-1eec0%22	https://www.bitewithzest.com/media/uploads/2021/05/02/legumes.jpg	C:/My%20Web%20Sites/elementor%20web/www.bitewithzest.com/media/uploads/2021/05/02/legumes.jpg	(from https://www.bitewithzest.com/plant-based-basic-groceries/)
06:46:29	125806/125806	---M--	200	added ('OK')	image/jpeg	etag:%22608f2b29-1eb6e%22	https://www.bitewithzest.com/media/uploads/2021/05/02/vegetables.jpg	C:/My%20Web%20Sites/elementor%20web/www.bitewithzest.com/media/uploads/2021/05/02/vegetables.jpg	(from https://www.bitewithzest.com/plant-based-basic-groceries/)
06:46:29	129222/129222	---M--	200	added ('OK')	image/jpeg	etag:%22608f2fd5-1f8c6%22	https://www.bitewithzest.com/media/uploads/2021/05/02/seeds.jpg	C:/My%20Web%20Sites/elementor%20web/www.bitewithzest.com/media/uploads/2021/05/02/seeds.jpg	(from https://www.bitewithzest.com/plant-based-basic-groceries/)
06:46:29	100329/100329	---M--	200	added ('OK')	image/jpeg	etag:%22608f2db3-187e9%22	https://www.bitewithzest.com/media/uploads/2021/05/02/nuts.jpg	C:/My%20Web%20Sites/elementor%20web/www.bitewithzest.com/media/uploads/2021/05/02/nuts.jpg	(from https://www.bitewithzest.com/plant-based-basic-groceries/)
06:46:29	146233/146233	---M--	200	added ('OK')	image/jpeg	etag:%22608f2dea-23b39%22	https://www.bitewithzest.com/media/uploads/2021/05/02/quinoa.jpg	C:/My%20Web%20Sites/elementor%20web/www.bitewithzest.com/media/uploads/2021/05/02/quinoa.jpg	(from https://www.bitewithzest.com/plant-based-basic-groceries/)
06:46:30	133608/133608	---M--	200	added ('OK')	image/jpeg	etag:%22608f2e03-209e8%22	https://www.bitewithzest.com/media/uploads/2021/05/02/cereals.jpg	C:/My%20Web%20Sites/elementor%20web/www.bitewithzest.com/media/uploads/2021/05/02/cereals.jpg	(from https://www.bitewithzest.com/plant-based-basic-groceries/)
06:46:30	88504/88504	---M--	200	added ('OK')	image/jpeg	etag:%22608f2e19-159b8%22	https://www.bitewithzest.com/media/uploads/2021/05/02/seitan.jpg	C:/My%20Web%20Sites/elementor%20web/www.bitewithzest.com/media/uploads/2021/05/02/seitan.jpg	(from https://www.bitewithzest.com/plant-based-basic-groceries/)
06:46:30	67130/67130	---M--	200	added ('OK')	image/jpeg	etag:%22608f2e2f-1063a%22	https://www.bitewithzest.com/media/uploads/2021/05/02/tofu.jpg	C:/My%20Web%20Sites/elementor%20web/www.bitewithzest.com/media/uploads/2021/05/02/tofu.jpg	(from https://www.bitewithzest.com/plant-based-basic-groceries/)
06:46:30	108414/108414	---M--	200	added ('OK')	image/jpeg	etag:%22608f2e46-1a77e%22	https://www.bitewithzest.com/media/uploads/2021/05/02/soya.jpg	C:/My%20Web%20Sites/elementor%20web/www.bitewithzest.com/media/uploads/2021/05/02/soya.jpg	(from https://www.bitewithzest.com/plant-based-basic-groceries/)
06:46:30	85144/85144	---M--	200	added ('OK')	image/jpeg	etag:%22608f2e63-14c98%22	https://www.bitewithzest.com/media/uploads/2021/05/02/tahini.jpg	C:/My%20Web%20Sites/elementor%20web/www.bitewithzest.com/media/uploads/2021/05/02/tahini.jpg	(from https://www.bitewithzest.com/plant-based-basic-groceries/)
06:46:31	98445/98445	---M--	200	added ('OK')	image/jpeg	etag:%22608f2e7a-1808d%22	https://www.bitewithzest.com/media/uploads/2021/05/02/oils.jpg	C:/My%20Web%20Sites/elementor%20web/www.bitewithzest.com/media/uploads/2021/05/02/oils.jpg	(from https://www.bitewithzest.com/plant-based-basic-groceries/)
06:46:31	93834/93834	---M--	200	added ('OK')	image/jpeg	etag:%22608f2e8e-16e8a%22	https://www.bitewithzest.com/media/uploads/2021/05/02/agave.jpg	C:/My%20Web%20Sites/elementor%20web/www.bitewithzest.com/media/uploads/2021/05/02/agave.jpg	(from https://www.bitewithzest.com/plant-based-basic-groceries/)
06:46:31	65497/65497	---M--	200	added ('OK')	image/jpeg	etag:%22608f2ea1-ffd9%22	https://www.bitewithzest.com/media/uploads/2021/05/02/coconut_yogurt.jpg	C:/My%20Web%20Sites/elementor%20web/www.bitewithzest.com/media/uploads/2021/05/02/coconut_yogurt.jpg	(from https://www.bitewithzest.com/plant-based-basic-groceries/)
06:46:32	115650/115650	---M--	200	added ('OK')	image/jpeg	etag:%22608f2eb6-1c3c2%22	https://www.bitewithzest.com/media/uploads/2021/05/02/nutrition_zeast.jpg	C:/My%20Web%20Sites/elementor%20web/www.bitewithzest.com/media/uploads/2021/05/02/nutrition_zeast.jpg	(from https://www.bitewithzest.com/plant-based-basic-groceries/)
06:46:32	95700/95700	---M--	200	added ('OK')	image/jpeg	etag:%22608f2ee5-175d4%22	https://www.bitewithzest.com/media/uploads/2021/05/02/herbs.jpg	C:/My%20Web%20Sites/elementor%20web/www.bitewithzest.com/media/uploads/2021/05/02/herbs.jpg	(from https://www.bitewithzest.com/plant-based-basic-groceries/)
06:46:32	84860/84860	---M--	200	added ('OK')	image/jpeg	etag:%22608f2ecc-14b7c%22	https://www.bitewithzest.com/media/uploads/2021/05/02/agar_agar.jpg	C:/My%20Web%20Sites/elementor%20web/www.bitewithzest.com/media/uploads/2021/05/02/agar_agar.jpg	(from https://www.bitewithzest.com/plant-based-basic-groceries/)
06:46:33	719096/719096	---M--	200	added ('OK')	image/jpeg	etag:%22608c1053-af8f8%22	https://www.bitewithzest.com/media/post13/opener/post_opener13.jpg	C:/My%20Web%20Sites/elementor%20web/www.bitewithzest.com/media/post13/opener/post_opener13.jpg	(from https://www.bitewithzest.com/plant-based-basic-groceries/)
06:46:33	136181/136181	---M--	200	added ('OK')	image/jpeg	etag:%22609d9f40-213f5%22	https://www.bitewithzest.com/media/post2/opener/post_opener2.jpg	C:/My%20Web%20Sites/elementor%20web/www.bitewithzest.com/media/post2/opener/post_opener2.jpg	(from https://www.bitewithzest.com/plant-based-basic-groceries/)
06:46:34	75123/75123	---M--	200	added ('OK')	image/png	etag:%22608d5945-12573%22	https://www.bitewithzest.com/media/uploads/2021/05/01/2-tooth_cleaner_iCMlOWv.png	C:/My%20Web%20Sites/elementor%20web/www.bitewithzest.com/media/uploads/2021/05/01/2-tooth_cleaner_iCMlOWv.png	(from https://www.bitewithzest.com/ayurvedic-oral-hygiene-and-dental-care/)
06:46:35	172716/172716	---M--	200	added ('OK')	image/png	etag:%22608d5957-2a2ac%22	https://www.bitewithzest.com/media/uploads/2021/05/01/1-coconut_oil_OiQPLCM.png	C:/My%20Web%20Sites/elementor%20web/www.bitewithzest.com/media/uploads/2021/05/01/1-coconut_oil_OiQPLCM.png	(from https://www.bitewithzest.com/ayurvedic-oral-hygiene-and-dental-care/)
06:46:35	89674/89674	---M--	200	added ('OK')	image/png	etag:%22608d57d7-15e4a%22	https://www.bitewithzest.com/media/uploads/2021/05/01/3-tooth_brush_Mk4bqkh.png	C:/My%20Web%20Sites/elementor%20web/www.bitewithzest.com/media/uploads/2021/05/01/3-tooth_brush_Mk4bqkh.png	(from https://www.bitewithzest.com/ayurvedic-oral-hygiene-and-dental-care/)
